query,intent
네 신청하시면 보내드리고 있습니다,5
신청하신 책자는 내일 보내드리겠습니다,5
네 홈페이지에서 교육 체험쪽에서 신청하실 수 있습니다,5
야생화 수놓기 프로그램을 신청하고 싶어서요,5
네 수강신청은 연초에 진행이 됩니다,5
네 그럼 신청은 어떻게 하면 되나요,5
네 홈페이지 교육 체험쪽에서 신청하시면 됩니다,5
네 그러면 신청은 홈페이지에서 하는 건가요,5
아니요 고객님 현장에서 체험 신청하시면 됩니다,5
경천묘에 가려고 하는데 관광 가이드 신청할 수 있을까요,5
어른들 모시고 가는 여행이라서 문화관광해설사 신청하고 싶어요,5
네 고객님 신청하시면서 주소를 쓰시면 우편으로 보내드려요,5
네 그럼 홈페이지에서 신청해 볼게요,5
괜찮은데요 아무 때나 신청이 가능한가요,5
조금만 늦었으면 신청 못할 뻔했네요 신청은 어떻게 하나요,5
혹시 체험 프로그램 같은 게 있다던데 미리 신청해야 하나요,5
네 홈페이지에서 미리 신청을 해주셔야 참여 가능합니다,5
네 다음에 꼭 신청하고 다시 방문해볼게요 감사합니다 수고하세요,5
알겠습니다 선착순이면 얼른 신청해야겠네요 감사해요,5
안녕하세요 #@기타# 신청 하고 싶어서 연락드렸거든요,5
여기다가 신청하는 거 맞나요,5
#@기타# 예약하기 눌러서 신청하시면 돼요,5
네 그렇습니다 그 방법으로 #@기타# 신청하시면 됩니다,5
공연 예약은 #@소속# 홈페이지에서 신청하시면 됩니다,5
네 죄송하지만 홈페이지에서 온라인 신청으로 해주셔야 합니다,5
아 네 찾았습니다 감사해요 지금 신청할게요,5
네 그런데 어디다 신청해야 하는지 모르겠어서요,5
#@소속#홈페이지에서 신청하시면 우편 발송해드립니다,5
홈페이지 안에서 신청하면 보내주시는거에요,5
네 관광홍보물신청 메뉴에서 신청해주시면 됩니다,5
예약하고 싶은데 어디서 신청해야 하나요,5
#@소속#에 있는 백제와박사체험 신청하려고 하는데요,5
어디서 신청해야 하는지 알려주실 수 있을까요,5
#@소속# 홈페이지에서 신청 또는 전화로 신청하시면 됩니다,5
어디서 신청해야 하나요 온라인으로 할 수 있다는 것 같던 데요,5
#@소속# 홈페이지 신청 또는 전화로 신청하시면 됩니다,5
홈페이지로 신청하는 방법 좀 자세히 설명해 주세요,5
홈페이지 관광정보 관광홍보물 신청 메뉴에서 신청하시면 됩니다,5
관광정보 누르시고 관광홍보물 신청 메뉴 눌러주세요,5
체험 신청서를 3일 전까지 #@소속#협회에 접수하시면 됩니다,5
그랬나요 나중에 참석 신청은 어떻게 하나요,5
단종제 홈페이지나 SNS로 참석 신청 가능하세요,5
네 가능합니다 신청하시면 택배로 가요,5
사이트에서 홍보물신청 카테고리에서 접수 부탁드려요,5
네 알겠습니다 오늘 신청해둘게요,5
#@이름#유람선 예약 신청 하려고요,5
이번 축제는 무료공연이니 티켓 신청 서두르세요,5
어머나 그래요 그럼 #@기타# 홈페이지에서 신청하면 되나요,5
고객님 #@소속#에서 신청 가능 하신데요,5
네 홈페이지 보고 있는데 어디서 신청 하면 될까요,5
우편신청 클릭하셔서 정보 입력 후 신청하시면 됩니다,5
신청은 개인도 가능한가요,5
#@기타# 진행하는 전통문화체험 신청 하려고 합니다,5
신청은 #@기타#로 해야 되지요 연락처 좀 주세요,5
4월 3일 수요일 이고요 신청자는 28명 입니다,5
안녕하세요 홈페이지에 있는 한방 미용 투어 신청하고 싶은데요,5
맞아요 총 27명 전통문화 체험과 한복체험 신청 하셨네요,5
10인 이상 단체가 아니라면 홈페이지를 통해 신청하시면 됩니다,5
#@기타# 시티투어 버스 신청하려고요,5
안녕하세요 시티투어버스 상품 신청 합니다,5
고객님 성함과 연락처와 신청 인원 말씀 부탁 드립니다,5
#@이름# 이고요 #@전번# 번 입니다 어른 4명 신청이요,5
참가인원 제한없는 정기투어는 홈페이지를 통해 신청 가능합니다,5
잘 알겠습니다 좀 더 알아보고 신청하겠습니다,5
안녕하세요 평창 관광홍보물 신청건으로 전화 드렸습니다,5
고객님 홍보물 신청은 #@소속#로 해주시기 바랍니다,5
그냥 홍보물 신청 한다고 하면 되나요,5
네 홍보물 신청건으로 전화 주셨다고 말씀해 주세요,5
홈페이지에서 #@기타# 문화해설 신청은 어떻게 하나요,5
#@소속# 홈페이지 우측에 메뉴 중 해설사 신청 보이세요,5
네 해설사 신청 클릭 할까요,5
예약일 선택과 필요 내용 입력하시면 문화관광해설 신청이 됩니다,5
어떤 체험을 신청하시길 원하시나요,5
스페셜 티켓 2층 3층 관람하는 프로그램으로 신청 하셨어요,5
수고하십니다 순천시 종합관광홍보물 신청하고 싶은데요,5
순천시 종합관광홍보물은 홈페이지에서 신청 받고 있습니다,5
지금 #@소속# 홈페이지 보고 있는데요 어디서 신청 받나요,5
그 상태에서 좌측 하단에 보시면 홍보물 신청 보이세요,5
글 번호와 제목 페이지 우측 하단에 신청하기 버튼이 있습니다,5
꿀고추장 만들기 체험은 먼저 신청하면 가능 할까요,5
지금 체험 신청하면 매실엑기스랑 짱아지 만들기 체험 가능 한가요,5
그럼 어디로 연락하면 신청할 수 있나요,5
낙안읍성에도 동행 해설사 신청 가능한가요,5
#@전번# 번으로 전화 하셔서 신청하시면 됩니다,5
예약 없이는 동행 해설을 현장에서 신청 할 수 있을까요,5
#@상품# 투어는 어디에서 신청할 수 있는 건가요,5
전통문화학교 제이기 신청은 언제쯤 하나요,5
제이기 신청 기간은 오는 오 월 삼십 일부터 오 일간입니다,5
프로그램 신청은 어떻게 해야하나요,5
신청은 인터넷 접수로만 되는거죠,5
예 신청은 인터넷 접수로만 진행하고 있습니다,5
인터넷 접수로 체험 신청하실 수 있습니다,5
투어 신청은 언제까지 하면 되나요,5
해당 주 수요일까지 사전 신청을 하셔야 하는데요,5
예를 들어 20일 토요일 투어는 17일 수요일까지 신청 마감입니다,5
저희 충주시 문화관광 홈페이지에서 가능하시고요 사전 신청 우선입니다,5
신청 단체에 기준이 있나요,5
올에서 진행하는 천연염색체험 프로그램 신청하려고요,5
안녕하세요 #@기타#  출입 신청 절차가 어떻게 되나요,5
매표소에서 출입신청서 작성하시고 신분증 확인 후 티켓이 발권됩니다,5
입장 시에는 출입신청서 퇴장 시에는 티켓을 확인합니다,5
아 그렇군요 이거 신청하고 싶은데요,5
아 그렇군요 특별투어 신청해야겠군요 감사합니다,5
네 정기투어요 이거 신청하고 싶어요,5
그러시면 해당 주 수요일까지 사전 신청해주셔야 합니다,5
맞습니다 10월 7일까지 신청해주시면 돼요 고객님,5
네 7일까지 신청할게요 알려주셔서 고맙습니다,5
입장객들도 체험할 수 있다고 해서 현장학습 신청을 했거든요,5
네 고객님 생태연못현장탐사 신청하셨나요,5
아 네 맞아요 생태연못현장탐사 그거 신청했는데요,5
네 그럼 주말에 입장해서 신청하면 된다는 거죠,5
시티투어 신청하고 싶은데 코스가 정해져 있나요,5
이번 주말에 제천 시티투어 신청했는데요 집결 시간이랑 장소가 어딘가요,5
네 고객님 세 가지 코스 중에 어떤 코스를 신청하셨나요,5
케이블카랑 만천하스카이워크 유람선 코스 신청했습니다,5
네 알겠습니다 엄마랑 같이 신청해보려고요,5
안녕하세요 창원 시티투어 중에 힐링체조 신청하고 싶은데요,5
시티투어 중에 로봇이랑 놀자 신청하려는데 가격 문의드려요,5
보물찾기 프로그램 신청은 어디서 해요,5
수목원 프로그램을 신청하고 싶어서요,5
저 이거 신청하고 싶은데요 어디서 해요,5
안녕하세요 창원수목원 체험 신청을 했는데 궁금한게 있어요,5
초등부 체험 프로그램 신청했는데 정확히 어떤 체험을 하나요,5
안녕하세요 치유의숲 프로그램 신청하고 싶은데요,5
인터넷예약으로 신청해주셔야 합니다 고객님,5
네 그렇군요 알겠습니다 인터넷으로 신청해볼게요,5
경화역 철길따라 인문학 투어 신청하고 싶은데요,5
10월 21일부터 시작인 것 같은데 신청은 언제까지 해야돼요,5
이거 신청하고 싶은데요 참여비용이 있나요,5
평일 오전으로 신청해야겠네요 알려주셔서 고맙습니다,5
네 맞아요 그거 책자 신청할 수 있나 해서요,5
네 관광홍보물 신청하실 수 있고요,5
사하구 홈페이지에서 신청을 해주셔야 합니다,5
네 홈페이지에서 관광홍보물 신청 메뉴 누르시고 신청하시면 됩니다,5
알겠습니다 들어가서 신청할게요 수고하세요,5
아 네 신청은 어디서 하면 되나요,5
아이들도 같이 신청할 수 있는거죠,5
알겠습니다 신청은 전화로 하면 되나요,5
아 그래요 이거 신청은 언제 할 수 있죠,5
아 2주전에 신청하면 된다는 거죠,5
안녕하세요 을숙도 생태체험 프로그램 신청하려고 하는데요,5
알겠습니다 홈페이지에서 보고 신청할게요 수고하세요,5
네 학급 별로 신청을 받고 있습니다 고객님,5
아미산전망대에서 하는 생태공작 체험 신청하려고 하는데요,5
네 그렇군요 학생들만 신청할 수 있나요,5
초등학생 3학년 학생과 동반가족 1인 최대 3명까지 신청 가능합니다,5
상록수 낙엽수 관찰하기 이거 신청하고 싶은데요,5
신청기간이 정해져 있어요,5
네 고객님 16일부터 28일까지 신청 가능하세요,5
그렇군요 저희 아이가 초등학생인데 체험신청 가능한가요,5
가족체험 프로그램이라 부모님 아이 모두가 신청해주셔야 합니다,5
아 네 아이랑 같이 신청할게요 상담 고맙습니다,5
신청하고 싶은데 참가비도 있을까요,5
그렇군요 신청은 어떻게 해요,5
낙동강하구에코센터 홈페이지에서 신청하셔야 해요,5
그렇군요 아이랑 이야기 좀 해보고 신청할게요,5
네 고객님 다음 주 월요일까지 신청해주셔야 합니다,5
을숙도 갈대길 걷기 힐링 체험 신청할 수 있나요,5
네 고객님 10월 28일까지 신청하실 수 있습니다,5
음 신청해야겠어요 근데 참가비는 얼마예요,5
오 그럼 바로 신청해야겠어요 상담 고맙습니다,5
매표소에서 체험신청을 하시면 만들기 교육재료를 받으실 수 있어요,5
혹시 회원가입 해주셨을까요,5
저희 #@소속# 목장 홈페이지에서 가입하실 때 회원가입 하셨나요,5
아마 가입 했을거예요,5
아 홈페이지에서 예약해야 되는군요 회원가입은 안해도 되죠,5
예약신청으로 들어오시면 예약가능 여부를 확인하실 수 있으세요,5
접수는 4월 15일 부터 4월 25일 까지 이메일로 신청받고 있습니다,5
네 안녕하세요 저 가평 시티투어 B코스를 신청했는데요,5
네 고객님 가평 시티투어를 신청하셨군요,5
네 제가 시티투어 신청을 하려고 해요,5
제가 여주 시티투어를 신청하고 싶은데요,5
우와 투어버스요 그런 건 어떻게 신청하나요,5
네 저 시티투어 신청하려고 하는데요,5
네 고객님 성남 시티투어 신청하시려고 하시는거죠,5
신청은 언제 해야 하나요,5
어디에서 신청을 해야 하죠,5
#@소속# 홈페이지로 들어오시면 신청이 가능하십니다,5
홈페이지에 들어가서 따로 예약 신청을 해야 하군요,5
네 안녕하세요 견학신청을 하려고 하는데요,5
예약의 경우 홈페이지에서 사전 신청 해주시면 됩니다,5
죄송하지만 애완견은 출입 불가입니다,5
저 그리고 시민텃밭 신청은 꼭 평택시민만 가능한 건가요,5
신청서를 다운로드해 주시고 이메일로 접수해 주시면 됩니다,5
아 이메일로 신청서를 보내야 하는군요,5
10인 미만일 경우 현장접수를 통해서 신청을 하면 되는거죠,5
네 안녕하세요 체험 신청을 하려고요,5
네 고객님 색종이 체험을 신청하시려고요,5
저희 아들이랑 딸 이렇게 두 명 신청하려고 하는데요,5
그러시군요 신청은 홈페이지에서 진행을 해주셔야 합니다,5
그렇군요 알겠어요 제가 직접 신청할게요,5
네 안녕하세요 단체 견학 신청을 진행하려고 하는데요,5
단체 견학 신청을 눌러주신 후 실명인증 글쓰기를 눌러주세요,5
