의도(Intent),개체명(NER),질문(Query),답변(Answer),답변 이미지
기타,,동거해도 될까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,먹는거에 너무 예민한 여자친구가 고민임,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,동물 좋아하는 사람 어때?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,몇 년 만에 썸 타는 거라 어떻게 연락을 해야할지 모르겠어 그럴 수 있어요,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,동물 좋아하는 사람은 착한가?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,몇 년을 좋아했는데도 관계가 달라진게 없어,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,몇 달을 좋아했는데 달라진게 없어요,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,동성친구 좋아하는 사람 없어?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,뒷담화 좋아하는 사람 어떻게 생각해요?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,모르는 사람인데 첫 눈에 반했어,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,모르는 사이에 좋아하는 티 내는 법 알려주세요,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,또 고백해볼까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,라면먹고갈래 말해볼까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,랜선 연애 어떻게 생각해?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,못생긴 남자를 좋아하는 여자가 있을지,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,랜선 연애로 잘 되기도 해?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,마음 맞는 사람이 있을까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,마음에 든다는 걸 어떻게 알릴 수 있어?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,마음에 안 차는데 만나도 돼?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,마중 나가볼까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,미래를 함께할 반려자인지 확신이 아직 없어 확신이 들때까지 기,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,만나는데 혈액형이 중요해?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,미팅 할까 말까 만남은,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,만나도 불안하면 어떡해?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,만난지 1년인데 결혼해도 될까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,만난지 세달만에 결혼 가능함?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,만난지 얼마 안됐는데 결혼해도 될까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,많이 늦은시간인데 연락해봐도 괜찮을까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,반동거중인 여자친구가 나갔으면 좋겠어,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,발라드 추천 좀,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,많이 만났는데 아직도 왜 모르지?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,많이 좋아하던 전남친이랑 다시 사겨도 될까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,배우자가 생긴,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,많이 좋아하던 전여친에게 연락해도될까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,별로인 거 알면서도 좋아하는 내가 이상해,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,말수 적은 남자인데 썸타도 괜찮을까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,맞지 않더라도 대화로 잘맞아갈수 있을까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,맨날 짝사랑만 하다가 끝났는데 연애할 수 있을까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,명품선물 꼭 해야할까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,봄 오니까 나도 썸 타고 싶어,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,봄 타나 봄,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,봄 타나 봄,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,몇 년 후 만날 수 있을까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,부모님이 이혼할 거 같아 부모님만의 사정이 있을거예요,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,부부싸움은 칼로 물 베기라더니,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,분명 짝남 정리해야지 마음 먹었는데 이상하지,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,불타올랐,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,불타올랐,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,비가 오니까 짝사랑 하는 사람 더 생각나,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,몇일정도 썸타?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,모닝콜 해달라고 하는대 좋아하는 걸까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,모쏠인 사람 만나면 답답할까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,모태솔로인데 어떻게 시작해?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,몰두할 때는 연락 안 되는 사람 어때?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사귀고 나서 트레이닝복만 입어,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,못생긴 여자를 좋아하는 남자가 있을까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,무슨 생각 하고 있을까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사귀던 사람이 잠수탔어 너무 걱정하지 마세요,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사귀면 좋을까 안 사귀는 것보,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,무조건 나한테 다 맞춰주는 남자친구 변하면 어떡하지?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사내 썸 뭔가 떨린다,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,뭐 보고 결혼 결심해?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사내에 좋아하는 여자분이 생겼는데 조심해야겠지,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,뭐하냐고 계속 물어보면 좋아하는 거야?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사내커플인데 비밀연애임,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사내커플인데 비밀연애하니까 더 떨려,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사람들은 내가 그 남자를 좋아하는 거라는데 난 이해가 안가,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사람은,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,미련 남은거랑 좋아하는 거랑 뭐가 다름?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,미팅에서 번호 딴 애가 좋은데 뭐라고 연락을 할까?,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
기타,,사랑 명언 알려줘 ,강릉원주대학교 원주캠퍼스 동아리에 대해서 질문해주세요. 궁금하신 부분에 대해서 알려드릴게요. :),
